FF_NDB,SR_NDB,food_category_id,FF Food description,SR Food description,Nutrient_id,rank,FF_Component,SR_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1075,2100,Galactose,Galactose,G,0.02,0,0.11,0.008,13,0,0,0,0,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1177,6900,"Folate, total","Folate, total",UG,5,4,5,0.149,12,2,0,7,0,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1253,15700,Cholesterol,Cholesterol,MG,8,8,9,0.09,5,8,7,8,8,24,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1223,17600,Aspartic acid,Aspartic acid,G,0.283,,,,0,0.291,0.26,0.32,0.295,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1225,17800,Glycine,Glycine,G,0.065,,,,0,0.068,0.06,0.08,0.07,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1128,8300,"Tocotrienol, alpha","Tocotrienol, alpha",MG,0,0,0,0,12,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1093,5800,"Sodium, Na","Sodium, Na",MG,47,36,69,0.832,31,39,36,46,38,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1212,16500,Isoleucine,Isoleucine,G,0.171,,,,0,0.173,0.16,0.2,0.175,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1222,17500,Alanine,Alanine,G,0.112,,,,0,0.113,0.1,0.13,0.11,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1103,6200,"Selenium, Se","Selenium, Se",UG,2.5,0,5.6,0.174,30,1.8,0,4.6,1.5,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1213,16600,Leucine,Leucine,G,0.313,,,,0,0.335,0.31,0.37,0.335,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1126,8100,"Tocopherol, gamma","Tocopherol, gamma",MG,0,0,0,0,12,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.53,,,0.033,4,0.55,0.45,0.65,0.55,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1003,600,Protein,Protein,G,3.3,3.18,3.61,0.033,13,3.36,3,3.7,3.32,,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1063,1500,"Sugars, Total","Sugars, total",G,5.06,4.61,5.69,0.061,13,4.89,,,,,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,0.03,0.02,0.05,0.003,12,0.03,0.02,0.03,0.03,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,1.257,,,,0,1.11,0.96,1.25,1.12,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1167,6600,Niacin,Niacin,MG,0.092,0.078,0.106,0.002,12,0.112,0.09,0.14,0.12,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1180,7220,"Choline, total","Choline, total",MG,16.4,,,,0,18.2,17.4,19.6,18,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1219,17200,Valine,Valine,G,0.216,,,,0,0.213,0.19,0.24,0.215,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,49,0,64,2.615,24,45.2,,,,,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1122,7530,Lycopene,Lycopene,UG,0,,,,0,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1220,17300,Arginine,Arginine,G,0.094,,,,0,0.125,0.11,0.14,0.125,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1226,17900,Proline,Proline,G,0.326,,,,0,0.332,0.26,0.37,0.345,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1092,5700,"Potassium, K","Potassium, K",MG,140,103,172,2.114,31,159,149,178,156,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1089,5400,"Iron, Fe","Iron, Fe",MG,0.02,,,0.002,4,0,0,0,0,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1198,7290,Betaine,Betaine,MG,0.9,,,,2,0.7,0.5,0.9,0.8,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,4.8,,,,0,4.9,,,,,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1170,6700,Pantothenic acid,Pantothenic acid,MG,0.356,0.307,0.418,0.019,5,0.39,0.314,0.433,0.392,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1131,8600,"Tocotrienol, delta","Tocotrienol, delta",MG,0,0,0,0,12,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1011,1700,Glucose,Glucose (dextrose),G,0.01,0,0.1,0,13,0,0,0,0,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1008,300,Energy,Energy,KCAL,50,,,,0,50,,,,,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1051,100,Water,Water,G,89.21,87.9,92.08,0.193,17,89.1,88,90.7,89.1,24,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1211,16400,Threonine,Threonine,G,0.141,,,,0,0.162,0.14,0.18,0.16,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,0,0,0,12,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1217,17000,Phenylalanine,Phenylalanine,G,0.171,,,,0,0.163,0.15,0.19,0.16,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,0,0,0,12,0,0,0,0,6,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.48,0.3,0.84,0.015,29,0.43,0.36,0.48,0.43,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1215,16800,Methionine,Methionine,G,0.087,,,,0,0.089,0.08,0.1,0.09,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1214,16700,Lysine,Lysine,G,0.276,,,,0,0.293,0.26,0.32,0.295,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1165,6400,Thiamin,Thiamin,MG,0.039,0,0.074,0.005,13,0.059,0.053,0.065,0.06,12,12/16/2019
1079,1079,1,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,11,10,13,0.098,31,12,10.3,13.2,12.1,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1007,1000,Ash,Ash,G,0.67,0.66,0.7,0.004,24,0.8,0.6,1.25,0.74,24,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1093,5800,"Sodium, Na","Sodium, Na",MG,43,26,58,0.548,42,38,37,39,38,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,0,0,0,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1180,7220,"Choline, total","Choline, total",MG,14.3,,,,0,17.8,16.5,19,17.8,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1062,400,Energy,Energy,kJ,254,,,,0,251,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1129,8400,"Tocotrienol, beta","Tocotrienol, beta",MG,0,0,0,0,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,0,0,0,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1226,17900,Proline,Proline,G,0.311,,,,0,0.333,0.29,0.37,0.34,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,0,0,0,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,10,7,12,0.116,42,11.9,10.8,12.7,12,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1218,17100,Tyrosine,Tyrosine,G,0.159,,,,0,0.162,0.14,0.18,0.16,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1214,16700,Lysine,Lysine,G,0.264,,,,0,0.298,0.26,0.33,0.3,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1198,7290,Betaine,Betaine,MG,0.6,,,,1,0.7,0.6,0.9,0.7,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1091,5600,"Phosphorus, P","Phosphorus, P",MG,84,59,95,1.087,42,101,95,112,100,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1223,17600,Aspartic acid,Aspartic acid,G,0.27,,,,0,0.279,0.23,0.32,0.275,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1210,16300,Tryptophan,Tryptophan,G,0.04,,,,0,0.043,0.04,0.05,0.04,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1224,17700,Glutamic acid,Glutamic acid,G,0.708,,,,0,0.788,0.66,0.89,0.77,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1167,6600,Niacin,Niacin,MG,0.089,0.07,0.122,0.003,24,0.105,0.09,0.15,0.1,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,0.195,,,,0,0.108,0.09,0.16,0.105,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1211,16400,Threonine,Threonine,G,0.134,,,,0,0.154,0.13,0.17,0.15,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1013,1900,Lactose,Lactose,G,5.05,4.85,5.57,0.052,24,4.81,4.42,5.37,4.82,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,0.812,,,,0,0.688,0.56,0.81,0.68,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1105,7430,Retinol,Retinol,UG,45,,,1.926,4,31,20,59,29,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1092,5700,"Potassium, K","Potassium, K",MG,132,106,163,1.985,41,150,146,154,150,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1253,15700,Cholesterol,Cholesterol,MG,10,6,13,0.549,12,12,10,12,12,24,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1103,6200,"Selenium, Se","Selenium, Se",UG,3.7,0,8.8,0.185,29,1.9,0,4.3,3,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1003,600,Protein,Protein,G,3.15,3.07,3.31,0.029,27,3.27,2.93,3.51,3.25,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1087,5300,"Calcium, Ca","Calcium, Ca",MG,113,112,116,1.76,16,123,116,130,122,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1008,300,Energy,Energy,KCAL,61,,,,0,60,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1166,6500,Riboflavin,Riboflavin,MG,0.169,0.156,0.196,0.001,23,0.138,0.118,0.178,0.136,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1075,2100,Galactose,Galactose,G,0,0,0,0,12,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1165,6400,Thiamin,Thiamin,MG,0.046,0.042,0.048,0.001,24,0.056,0.035,0.074,0.055,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1012,1800,Fructose,Fructose,G,0,0,0,0,24,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1222,17500,Alanine,Alanine,G,0.107,,,,0,0.11,0.09,0.13,0.11,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1221,17400,Histidine,Histidine,G,0.095,,,,0,0.097,0.09,0.11,0.1,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1217,17000,Phenylalanine,Phenylalanine,G,0.163,,,,0,0.161,0.14,0.18,0.16,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,51,8,82,3.297,24,38.4,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,1.3,,,,24,0.96,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1213,16600,Leucine,Leucine,G,0.299,,,,0,0.333,0.29,0.38,0.33,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1098,6000,"Copper, Cu","Copper, Cu",MG,0.025,0,0.081,0.001,42,0.001,0,0.006,0,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1014,2000,Maltose,Maltose,G,0,0,0,0,24,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1170,6700,Pantothenic acid,Pantothenic acid,MG,0.373,0.357,0.384,0.003,8,0.362,0.338,0.414,0.348,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1089,5400,"Iron, Fe","Iron, Fe",MG,0.03,0,0.07,0.002,46,0,0,0,0,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1107,7440,"Carotene, beta","Carotene, beta",UG,7,2,9,0.618,10,7,5,10,6,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1225,17800,Glycine,Glycine,G,0.062,,,,0,0.069,0.06,0.08,0.07,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1063,1500,"Sugars, Total","Sugars, total",G,5.05,,,,0,4.81,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.45,0.27,0.53,0.021,14,0.54,0.46,0.59,0.56,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.004,0,0.008,0,41,0,0,0,0,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.37,0.25,0.47,0.007,42,0.42,0.36,0.43,0.42,11,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,1.3,0.2,2,0.082,24,0.96,0,1.38,1.1,24,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1131,8600,"Tocotrienol, delta","Tocotrienol, delta",MG,0,0,0,0,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1051,100,Water,Water,G,88.13,87.69,89.2,0.05,28,88.1,87.4,89.2,87.9,24,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1212,16500,Isoleucine,Isoleucine,G,0.163,,,,0,0.173,0.14,0.19,0.17,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1128,8300,"Tocotrienol, alpha","Tocotrienol, alpha",MG,0,0,0,0.001,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1219,17200,Valine,Valine,G,0.206,,,,0,0.207,0.17,0.23,0.21,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1215,16800,Methionine,Methionine,G,0.083,,,,0,0.09,0.08,0.1,0.09,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1177,6900,"Folate, total","Folate, total",UG,5,,,0.534,8,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1011,1700,Glucose,Glucose (dextrose),G,0,0,0,0,24,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,4.8,,,,0,4.63,,,,,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.036,0.034,0.039,0,24,0.061,0.053,0.076,0.06,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1122,7530,Lycopene,Lycopene,UG,0,0,0,0,6,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1010,1600,Sucrose,Sucrose,G,0,0,0,0,24,0,0,0,0,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1126,8100,"Tocopherol, gamma","Tocopherol, gamma",MG,0,0,0.01,0.001,24,0,0,0,0,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1220,17300,Arginine,Arginine,G,0.09,,,,0,0.127,0.11,0.14,0.13,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1004,800,Total lipid (fat),Total lipid (fat),G,3.25,,,,0,3.2,2.59,3.41,3.21,24,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,0.07,0.03,0.08,0.003,24,0.05,0.04,0.05,0.05,6,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,1.865,,,,0,1.86,1.52,1.95,1.9,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1227,18000,Serine,Serine,G,0.19,,,,0,0.188,0.16,0.21,0.185,12,12/16/2019
1077,1077,1,"Milk, whole, 3.25% milkfat, with added vitamin D","Milk, whole, 3.25% milkfat, with added vitamin D",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,46,,,,0,32,,,,,12/16/2019
